,authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,dbscanned
772,츄밍,https://yt3.ggpht.com/ytc/AKedOLTbfVWn0cmv2-tWokl0GhrpjJt5D6hRmPk3rdo=s48-c-k-c0x00ffffff-no-rj,ㅋㅋㅋ 존나 영화리뷰유투버네 ㅋㅋㅋ 첨부터 마지막까지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ 존나 영화리뷰유투버네 ㅋㅋㅋ 첨부터 마지막까지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,20211208,0
776,sc ok,https://yt3.ggpht.com/ytc/AKedOLTftqJtd88Z39UNN7vvhPEYbENYSp1EvRz0L_UK=s48-c-k-c0x00ffffff-no-rj,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아나 ㅁㅊ네 개재밋네 와;; 대단하심,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아나 ㅁㅊ네 개재밋네 와;; 대단하심,0,20211208,0
779,aRpe,https://yt3.ggpht.com/ytc/AKedOLQGoVPBnSXWaQ94ppFjHQKLiS49fAPgP3mLlnuhhw=s48-c-k-c0x00ffffff-no-rj,제목에 [영화 리뷰] 붙이면 완벽ㅋㅋㅋㅋ,제목에 [영화 리뷰] 붙이면 완벽ㅋㅋㅋㅋ,5,20211208,0
781,김태욱,https://yt3.ggpht.com/ytc/AKedOLSFktZYdxcGZTRTPMtKV8M9Gi9cw_KVFO7A-Q=s48-c-k-c0x00ffffff-no-rj,와 ㅈㄴ재밋다 ㅋㅋㅋㅋ,와 ㅈㄴ재밋다 ㅋㅋㅋㅋ,0,20211208,0
783,도리노리,https://yt3.ggpht.com/w1amZPEeGI0KZWJfQ9oGq-osiV0nRyzx_oXwyGZVqfddIBJAHWB5Kh_v5VqslQFPR-PeV7Rn=s48-c-k-c0x00ffffff-no-rj,아니 영화 드라마리뷰채널 아니냐고 ㅋㅋㅋㅋㅋ,아니 영화 드라마리뷰채널 아니냐고 ㅋㅋㅋㅋㅋ,0,20211208,0
784,타스_TARS,https://yt3.ggpht.com/ytc/AKedOLRjlNck1gwE1gG4RsvtSQ3q0NdSDKoublKmCLRzHw=s48-c-k-c0x00ffffff-no-rj,시간이 없거나 귀찮아서 매번 영화리뷰나 요약만 찾는 사람들한테 딱 맞는 컨텐츠. 이건 무조건 성공한다. 여기서 더 줄일 수는 없다.,시간이 없거나 귀찮아서 매번 영화리뷰나 요약만 찾는 사람들한테 딱 맞는 컨텐츠. 이건 무조건 성공한다. 여기서 더 줄일 수는 없다.,380,20211208,0
787,소간지,https://yt3.ggpht.com/ytc/AKedOLQ5yke9zWZ8Rpz6XMKZ5LlKsoRb57PT2Sn2_NDanQ=s48-c-k-c0x00ffffff-no-rj,와 씨 기획이랑 스토리부터가 천재적인건 둘째치고 영상 몰입감 미쳤네..ㅋㅋ 용진이형 리뷰를 무슨 메이저 영화리뷰 유튜버 그 이상급으로 리뷰 잘해 ㄷㄷ 첨에 진용진이 리뷰하는건지 모르고 봤는데 다 보고 나니 진용진이 리뷰하는거였어 ㅋㅋ 진짜 이 사람은 영화리뷰 유튜버 했어도 잘 됐을듯 ㅋㅋ 진용진.. 못하는게 뭐야!,와 씨 기획이랑 스토리부터가 천재적인건 둘째치고 영상 몰입감 미쳤네..ㅋㅋ 용진이형 리뷰를 무슨 메이저 영화리뷰 유튜버 그 이상급으로 리뷰 잘해 ㄷㄷ 첨에 진용진이 리뷰하는건지 모르고 봤는데 다 보고 나니 진용진이 리뷰하는거였어 ㅋㅋ 진짜 이 사람은 영화리뷰 유튜버 했어도 잘 됐을듯 ㅋㅋ 진용진.. 못하는게 뭐야!,531,20211208,0
791,정구리,https://yt3.ggpht.com/ytc/AKedOLQ6pigkClinWboTsh2FZGPCPDjR-4chkeSxfw=s48-c-k-c0x00ffffff-no-rj,아이디어 너무 좋다!! 우리도 보통 영화를 직접 안보고 요약판만 유튜브에서 찾아보는데 아예 &#39;요약된&#39; 영화를 제작 하다니... ㅋㅋㅋ 이런 시리즈 계속 나와주세요!!!,아이디어 너무 좋다!! 우리도 보통 영화를 직접 안보고 요약판만 유튜브에서 찾아보는데 아예 '요약된' 영화를 제작 하다니... ㅋㅋㅋ 이런 시리즈 계속 나와주세요!!!,1131,20211208,0
794,내 꿈은 이불,https://yt3.ggpht.com/_i6rlj88HfqHTxCosNKAO4lruE9XVPQwgaXCjta7ULvboeB3Zh03-o_bHLiOiUgHb-jpqC4Edw=s48-c-k-c0x00ffffff-no-rj,일진들이 주인공을 괴롭히는 건 멈추겠지만 의사 아빠가 절대 남의 꿈에 들어가서 장난치지 말라고 하고 풀버전 보면 영혼에 문제가 생긴다고 그랬는데 주인공한테 문제가 생기는 건 틀림없을듯 인과율을 깨뜨려서 ..? 결국에 해피엔딩은 아닐것같다ㅏ 모두가 망할듯,일진들이 주인공을 괴롭히는 건 멈추겠지만 의사 아빠가 절대 남의 꿈에 들어가서 장난치지 말라고 하고 풀버전 보면 영혼에 문제가 생긴다고 그랬는데 주인공한테 문제가 생기는 건 틀림없을듯 인과율을 깨뜨려서 ..? 결국에 해피엔딩은 아닐것같다ㅏ 모두가 망할듯,25,20211208,0
795,이더리움,https://yt3.ggpht.com/ytc/AKedOLReZdBYpqcYf0bi6mSJtMCW1IRiUjnEYidf7dBwwpPYUA=s48-c-k-c0x00ffffff-no-rj,와 새로운 컨텐츠 대박.. 퀄리티 대박.. 👍 😍,와 새로운 컨텐츠 대박.. 퀄리티 대박.. 👍 😍,6,20211208,0
798,인디언,https://yt3.ggpht.com/ytc/AKedOLS-AcMdKIUKl10qRFG2lRMnJFUvrRD3CeEaCj-6og=s48-c-k-c0x00ffffff-no-rj,와 순간 드라마 리뷰체널 잘못들어왔나했네요 ㄷㄷ;;,와 순간 드라마 리뷰체널 잘못들어왔나했네요 ㄷㄷ;;,0,20211208,0
799,박재희,https://yt3.ggpht.com/GHxN6MDDH5-vQxHxDKtnkPSBsbp-KtBKpD8vpxNKwuU4tzm4CoczhKqw3k3l8zGVCfUpTVBnSWQ=s48-c-k-c0x00ffffff-no-rj,엥..? 영화리뷰 채널인줄 알았는데 진용진이였노?,엥..? 영화리뷰 채널인줄 알았는데 진용진이였노?,0,20211208,0
803,지영소울,https://yt3.ggpht.com/ytc/AKedOLQe8Fh3F7eKg3Z6Y3EAFrWybXwxK_v9KVVGKtxO=s48-c-k-c0x00ffffff-no-rj,딱딱 하이라이트 리뷰성으로 내용은 정확히 전달하고 시청 또한 다 볼수 있게해주는 매력! 또한 나만의 영화로 만들고 개굳,딱딱 하이라이트 리뷰성으로 내용은 정확히 전달하고 시청 또한 다 볼수 있게해주는 매력! 또한 나만의 영화로 만들고 개굳,99,20211208,0
804,본계정,https://yt3.ggpht.com/ytc/AKedOLSlGVPOsUdr6XMSzfThyO95mA9qU2E0PeMQhaInIw=s48-c-k-c0x00ffffff-no-rj,추가하면 좋을듯한 점들<br>1. 아빠가 가지고 있는 약의 출처와 아빠와의 관계<br>2. 인왕이와 은혜가 커플인것을 강조했으니 꿈속에서 인왕과 은혜를 함께 괴롭히는 장면<br>(ex. 보는 앞에서 서로에게 수치감을 주거나 패버리기(? )같은 내용),"추가하면 좋을듯한 점들
1. 아빠가 가지고 있는 약의 출처와 아빠와의 관계
2. 인왕이와 은혜가 커플인것을 강조했으니 꿈속에서 인왕과 은혜를 함께 괴롭히는 장면
(ex. 보는 앞에서 서로에게 수치감을 주거나 패버리기(? )같은 내용)",11,20211208,0
805,J.H Park.,https://yt3.ggpht.com/ytc/AKedOLTfZrV_LX1_ESz5Ov4nkP3bG4ubkFJQHok5b9Pzmw=s48-c-k-c0x00ffffff-no-rj,에?,에?,0,20211208,0
817,Hael _,https://yt3.ggpht.com/ytc/AKedOLSPQhh61NrSZsHrTsXzsd84a4uYwz17ZCe1dQ=s48-c-k-c0x00ffffff-no-rj,처음에 없는영화 만든다길래 큰 기대는 안 했는데 퀄리티가 너무 좋네요 ㄷㄷ,처음에 없는영화 만든다길래 큰 기대는 안 했는데 퀄리티가 너무 좋네요 ㄷㄷ,21,20211208,0
758,gold Stone,https://yt3.ggpht.com/ytc/AKedOLTuaj8fGyZb18MpprIehTVLVTP-62Iw60BFiT7d=s48-c-k-c0x00ffffff-no-rj,나도 루시 두두림? 이라는거 꿔봣으면 좋겠는데 사람들이 과도기인가 그게 시작되면 무섭다던데 꿈은 꾸고싶고 가위는 눌리기 싫고 ㅋㅋㅋㅋ 진짜 가능은 한가 ㅋㅋ,나도 루시 두두림? 이라는거 꿔봣으면 좋겠는데 사람들이 과도기인가 그게 시작되면 무섭다던데 꿈은 꾸고싶고 가위는 눌리기 싫고 ㅋㅋㅋㅋ 진짜 가능은 한가 ㅋㅋ,0,20211208,0
69,just do it,https://yt3.ggpht.com/ytc/AKedOLTkBGz6GxxuFYzLZ5Vb2wo-ikRXBrkJbEL14fAm=s48-c-k-c0x00ffffff-no-rj,뭐야 영화리뷰인줄 알고 클릭했는데 진용진이었네 ㅋㅋㅋㅋ,뭐야 영화리뷰인줄 알고 클릭했는데 진용진이었네 ㅋㅋㅋㅋ,0,20211209,0
556,Wint BG,https://yt3.ggpht.com/ytc/AKedOLScV6V38wNcU5LcgmqC1XrHbkwmCmLa2nq9p56YDg=s48-c-k-c0x00ffffff-no-rj,미쳤다;;;....,미쳤다;;;....,1,20211208,0
537,ttattui La,https://yt3.ggpht.com/ytc/AKedOLSSlPh0U5qKy3h_h9BkMlpGHrJLN22L1T5bekZ9=s48-c-k-c0x00ffffff-no-rj,진용진님은 E임에 틀림없어.... S인 나로서는 이런 아이디어 생각한게 놀랍😮!,진용진님은 E임에 틀림없어.... S인 나로서는 이런 아이디어 생각한게 놀랍😮!,0,20211208,0
178,포도씨유,https://yt3.ggpht.com/IixQDpr06dTfO9Y1eqrKbZ0pjg6QDskmkakZOaEDQkZrMICacTc6MP9RZRP5It_qILKNH8HIMg=s48-c-k-c0x00ffffff-no-rj,매화마다 영상이 시작 하기전에 본작품은 픽션이며 아무런 단채 사건등 현실과의 아무런 관계 없음을 영화 시작에 압서 알려드립니다. 같은 픽션 안내문 같은걸 적으면 완벽 할듯,매화마다 영상이 시작 하기전에 본작품은 픽션이며 아무런 단채 사건등 현실과의 아무런 관계 없음을 영화 시작에 압서 알려드립니다. 같은 픽션 안내문 같은걸 적으면 완벽 할듯,0,20211209,0
183,복숭아의즐거우나루,https://yt3.ggpht.com/ytc/AKedOLTDEoySJgpq7YvV5cccoFCxpqQ4nbPzN8-11GAeMQ=s48-c-k-c0x00ffffff-no-rj,약간 이런영화 리뷰보고 풀버전 보면 실망할때가 많은데 애초에 리뷰영화전용으로 나오니까 실망할일이 없네 개꿀 ㅎㅎ,약간 이런영화 리뷰보고 풀버전 보면 실망할때가 많은데 애초에 리뷰영화전용으로 나오니까 실망할일이 없네 개꿀 ㅎㅎ,0,20211209,0
184,상어,https://yt3.ggpht.com/ytc/AKedOLSBlaIIGkS3m62LC1dhSgN9ekZDcBDuvyWplk7bSw=s48-c-k-c0x00ffffff-no-rj,이 컨텐츠 정말 재밌을 것 같아요!!<br><br>근데 저라면 꿈에서 나오기 싫을 듯...,"이 컨텐츠 정말 재밌을 것 같아요!!

근데 저라면 꿈에서 나오기 싫을 듯...",0,20211209,0
186,시청용유니,https://yt3.ggpht.com/ytc/AKedOLQOlk4p-Ke_e_v1H1o1mub3lfI4S-WafBgSPw=s48-c-k-c0x00ffffff-no-rj,이건 그냥 루시드드림이 아니라 꿈의 심판이 맞을 듯,이건 그냥 루시드드림이 아니라 꿈의 심판이 맞을 듯,0,20211209,0
187,태남의 게임채널 🅥,https://yt3.ggpht.com/nvdVQz9dCAwX10kIPVgNGZUIFUgzeowFZeHLJIiteBuclxLBZxTvy8n6jRAw5lTOG9UNmUEQkQ=s48-c-k-c0x00ffffff-no-rj,나도 루시드드림으로 스토리 짜본적 있는데 이렇게 디테일하게 스토리를 만드는 분들은 신기함,나도 루시드드림으로 스토리 짜본적 있는데 이렇게 디테일하게 스토리를 만드는 분들은 신기함,1,20211209,0
188,"양심커플, 무지성 커플유튜브",https://yt3.ggpht.com/D3oIDNk8KNYXpe38uHMrLN1JyfNE99wPbmDCiz1zIzHrsLkdTLnKN7Y21Q7hB_JpjG5nTiMQ3g=s48-c-k-c0x00ffffff-no-rj,와 기획력이....,와 기획력이....,0,20211209,0
190,꼬부기,https://yt3.ggpht.com/ytc/AKedOLQ-kiubz4_Py9qX7CKrpGQuS9dwfDk3mp1eGw=s48-c-k-c0x00ffffff-no-rj,ㅋㅋㅋㅋㅋ뭐야 그냥 영화 리뷰해주는줄 알고 보고있다가 재밌길래 찾아보려햇더니 마지막에 없는영화라해서 당황햇네...,ㅋㅋㅋㅋㅋ뭐야 그냥 영화 리뷰해주는줄 알고 보고있다가 재밌길래 찾아보려햇더니 마지막에 없는영화라해서 당황햇네...,0,20211209,0
170,제보자k작가들,https://yt3.ggpht.com/ytc/AKedOLSsfRLSO1oC6EoErYi2GPRCcetSRySVXkDk52cvVMTVAA=s48-c-k-c0x00ffffff-no-rj,신박하고 완전 내얘기인줄착각하게만드는몰입감 최고입니다!!! 계속 시리즈 만들어주세요 챙겨보겠습니다 ㅋㅋ,신박하고 완전 내얘기인줄착각하게만드는몰입감 최고입니다!!! 계속 시리즈 만들어주세요 챙겨보겠습니다 ㅋㅋ,1,20211209,0
199,윤태민,https://yt3.ggpht.com/ytc/AKedOLSxhQfOPe6sWoF8OLmOtXjvfk0620a45MdWwGcJ=s48-c-k-c0x00ffffff-no-rj,^^ ㅎㅎ ㅋㅋ,^^ ㅎㅎ ㅋㅋ,0,20211209,0
216,짜라빠빠,https://yt3.ggpht.com/ytc/AKedOLReZdBYpqcYf0bi6mSJtMCW1IRiUjnEYidf7dBwwpPYUA=s48-c-k-c0x00ffffff-no-rj,이거 근데 리얼 궁금하다 진짜 영화로 만들어졌으면 좋겠다 그리고 아빠가 충고를 하신 이유 너무 궁금 왠지 후반부에  꿈에 갖힌다던가 현실과 꿈이 쉴 새없이 왔다갔다 한다던가 하는 부작용도 있을 것 같고 진심 개몰입하면서 봤음,이거 근데 리얼 궁금하다 진짜 영화로 만들어졌으면 좋겠다 그리고 아빠가 충고를 하신 이유 너무 궁금 왠지 후반부에  꿈에 갖힌다던가 현실과 꿈이 쉴 새없이 왔다갔다 한다던가 하는 부작용도 있을 것 같고 진심 개몰입하면서 봤음,1,20211209,0
227,weycon,https://yt3.ggpht.com/ytc/AKedOLS67bHgHEnFVpBvkIcK7QlYgIZy8IZn6J38R8WNhA=s48-c-k-c0x00ffffff-no-rj,와 꿈에 관련된 소재로 나오는데<br>이렇게 직접적으로 드나들 수 있는 <br>형태로 나오는 건 처음 보네,"와 꿈에 관련된 소재로 나오는데
이렇게 직접적으로 드나들 수 있는 
형태로 나오는 건 처음 보네",0,20211209,0
228,하잌,https://yt3.ggpht.com/ytc/AKedOLQ177OnpDSe05uUdYN0-ULtli2XuQaZtAYAkbr0=s48-c-k-c0x00ffffff-no-rj,사람들이 요약된영화를 많이보니 요약된영화를만든다라..ㅋㅋㅋ,사람들이 요약된영화를 많이보니 요약된영화를만든다라..ㅋㅋㅋ,0,20211208,0
230,ducky,https://yt3.ggpht.com/Vof_XWmOqFlXYgkMgNHbZLk-3T2MhAsfbNHe66mRysKP0ISfHk_Vv6Q405aV7yJGZ-Fk5AdG=s48-c-k-c0x00ffffff-no-rj,와우... 진용진님의 목표와 꿈.. 응원하겠습니다! 영화 너무 좋네요.. 진용진님.. 저의 롤모델이에요! 노래하고 음악쓰고 연기하고 편집하고.. 이젠 영화쓰고.. 다 제가 하고 싶은 것들이거든요.. 사랑합니다! 글고 감사합니다!!! ㅎㅎ,와우... 진용진님의 목표와 꿈.. 응원하겠습니다! 영화 너무 좋네요.. 진용진님.. 저의 롤모델이에요! 노래하고 음악쓰고 연기하고 편집하고.. 이젠 영화쓰고.. 다 제가 하고 싶은 것들이거든요.. 사랑합니다! 글고 감사합니다!!! ㅎㅎ,0,20211208,0
231,디바광교보안관,https://yt3.ggpht.com/ytc/AKedOLQELhZ_QMpL-n06VIBC6BErN3hRU2lS7Dzk4NwB=s48-c-k-c0x00ffffff-no-rj,발연기라 너무 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,발연기라 너무 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,20211208,0
235,하잉야,https://yt3.ggpht.com/5Neh3JXaH0zOnhH8x3hFE6EemIOs-FpxJXGsFeLB4jq_YLiBgKuxQ_eh40NwO6OjuamdMOJVwA=s48-c-k-c0x00ffffff-no-rj,진짜 대단한 사람인듯 진용진!!,진짜 대단한 사람인듯 진용진!!,0,20211208,0
239,폐급김케빈,https://yt3.ggpht.com/ytc/AKedOLRE8n3W8iJDGUoXhCJv4A9N7-D43DalrcjiRgx6FQ=s48-c-k-c0x00ffffff-no-rj,진용진 진짜 미쳤다 ㅋㅋㅋㅋㅋㅋ,진용진 진짜 미쳤다 ㅋㅋㅋㅋㅋㅋ,0,20211208,0
212,Jay Park,https://yt3.ggpht.com/ytc/AKedOLTFGyMOpIZsbJkOusmALjDCf0FoF5pYQkWaHg=s48-c-k-c0x00ffffff-no-rj,진용진씨의 혁신적인 시도들을 응원합니다. 이 시대를 관통하는 좋은 아이디어들이 좋은 결실을 맺기 바랍니다. 투자하고 싶은 마음이 든다 ~~~,진용진씨의 혁신적인 시도들을 응원합니다. 이 시대를 관통하는 좋은 아이디어들이 좋은 결실을 맺기 바랍니다. 투자하고 싶은 마음이 든다 ~~~,9,20211209,0
166,홍주혁,https://yt3.ggpht.com/ytc/AKedOLSnB4rYohH8GRmAA-LHe2GbD2rGWzhixgFYmQ=s48-c-k-c0x00ffffff-no-rj,과연 진용진 그는 천재인가?,과연 진용진 그는 천재인가?,0,20211209,0
164,실험 쥐,https://yt3.ggpht.com/ytc/AKedOLT-1kS6lUF_rdXErpPP-JIgNipQ4tNaStFQV7Q5=s48-c-k-c0x00ffffff-no-rj,조회수 더 많이 올랐으면 좋겠는데 원래 영상들과 너무 다른 콘텐츠라서 알고리즘이 안 띄워주는듯 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,조회수 더 많이 올랐으면 좋겠는데 원래 영상들과 너무 다른 콘텐츠라서 알고리즘이 안 띄워주는듯 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,20211209,0
160,그레비팅,https://yt3.ggpht.com/Ejb5nGr6V_t4iKBXcy8U8QTsklG9dcPCITe5meVl3n3cB6k7ibTTWwjftSoQG-TFaZdfK2OdYA=s48-c-k-c0x00ffffff-no-rj,진짜 영화리뷰같이 하누 ㅋㅋㅋㅋㅋ,진짜 영화리뷰같이 하누 ㅋㅋㅋㅋㅋ,0,20211209,0
82,콜라곰,https://yt3.ggpht.com/ytc/AKedOLSGdb5imHuThBmr63GpINuzl8t92_ecbjjvPg=s48-c-k-c0x00ffffff-no-rj,진용진이 영화 소개해주는건줄 알았는데 제작한거였어? ㅋㅋㅋ,진용진이 영화 소개해주는건줄 알았는데 제작한거였어? ㅋㅋㅋ,0,20211209,0
84,불고기버거,https://yt3.ggpht.com/ytc/AKedOLTEXCbEyN_Jd0-rfE8GY8MG00128OMK9nC63hkWuA=s48-c-k-c0x00ffffff-no-rj,와... 너무 재밌다...,와... 너무 재밌다...,0,20211209,0
85,시라노번스타인,https://yt3.ggpht.com/ytc/AKedOLSFlp3wN2g5-tuN8RtAsgtyKpv4DyJu5zyYSk7z=s48-c-k-c0x00ffffff-no-rj,근데 썸네일은 풀버젼에도 없네;;,근데 썸네일은 풀버젼에도 없네;;,0,20211209,0
96,젤리가방,https://yt3.ggpht.com/ytc/AKedOLR8_WzFznjxbyw9KNlcrjZad8NEeRYdhF0xtUxkOQ=s48-c-k-c0x00ffffff-no-rj,만약 저런능력이 생긴다면 현실에 없거나 가상의무언가를 끄집어낼수있으니 소환해서 의자에 팔다리 다묶은다음 온갖 괴상한 괴물과 귀신으로 멘탈을 조져놓은다음 <br><br>손가락에 못을박을것이다 왜냐면 피해자는 그거보다 심한 고통을 받았으니 그에준하는 충격과 공포를 받아야한다,"만약 저런능력이 생긴다면 현실에 없거나 가상의무언가를 끄집어낼수있으니 소환해서 의자에 팔다리 다묶은다음 온갖 괴상한 괴물과 귀신으로 멘탈을 조져놓은다음 

손가락에 못을박을것이다 왜냐면 피해자는 그거보다 심한 고통을 받았으니 그에준하는 충격과 공포를 받아야한다",0,20211209,0
97,Young Park,https://yt3.ggpht.com/CayT7c3BXDdArzWZZ8R2y8LKMQUVoKwNlsqHG_0N010X0lk5pTz5iTAj-I3QD-UxEmgjhfJHeA=s48-c-k-c0x00ffffff-no-rj,와 진짜 지린다ㅋㅋㅋㅋㅋ와 대박..나 진짜 아직도 궁금해 마지막에 꿈같은데 너무 대박인데 이거ㅋㅋㅋㅋㅋ진짜 대박이다,와 진짜 지린다ㅋㅋㅋㅋㅋ와 대박..나 진짜 아직도 궁금해 마지막에 꿈같은데 너무 대박인데 이거ㅋㅋㅋㅋㅋ진짜 대박이다,0,20211209,0
111,웃음버튼,https://yt3.ggpht.com/s9uaHRONTOzxvGNHHXQmZy5q7go1KZ_y56iWZvI1NpL6IJTb6266Y6f74N6ZiDOed01HsZs01Q=s48-c-k-c0x00ffffff-no-rj,시도는 좋지만 진용진은 그것을 알려드림 아니면 안될듯,시도는 좋지만 진용진은 그것을 알려드림 아니면 안될듯,0,20211209,0
112,장콤,https://yt3.ggpht.com/ytc/AKedOLSg9mqrhQ1jH5ye6dFeX48gR9yKFUlNtnN1ZjdKbQ=s48-c-k-c0x00ffffff-no-rj,퀄리티가 무쳤네.. 이런 스토리에는 사이다 복수극이 제일 꿀잼인걸 너무 잘 아는듯 10분를 그냥 뚝딱해버렸네 개쩐다 후,퀄리티가 무쳤네.. 이런 스토리에는 사이다 복수극이 제일 꿀잼인걸 너무 잘 아는듯 10분를 그냥 뚝딱해버렸네 개쩐다 후,2,20211209,0
117,익명,https://yt3.ggpht.com/ytc/AKedOLSFEQyMInfugJNvi45zoF2pf2XsIQIthASHCJir8g=s48-c-k-c0x00ffffff-no-rj,와 개재밌다ㅋㅋㅋㅋㅋㅋ,와 개재밌다ㅋㅋㅋㅋㅋㅋ,1,20211209,0
124,블랙다이아,https://yt3.ggpht.com/ytc/AKedOLQ1XbBOUb4Zcg4Dxx4JE3AOstlF7_YaEGpgCg=s48-c-k-c0x00ffffff-no-rj,영상퀄리티가 최고인데요???,영상퀄리티가 최고인데요???,0,20211209,0
130,동작그만외통수냐?,https://yt3.ggpht.com/ytc/AKedOLS528wzpq5FliYRUwz3ri3Y4g_HWXb1Rs72ZsuniA=s48-c-k-c0x00ffffff-no-rj,이런 초능력 영화 좋아합니다. 정말 영화로 제작해도 손색없을것 같아요 흥미롭네요,이런 초능력 영화 좋아합니다. 정말 영화로 제작해도 손색없을것 같아요 흥미롭네요,0,20211209,0
142,별,https://yt3.ggpht.com/it0LxMmJnqEXOmJORXbZ2trjuTGRszkyJdDH2XqtTud0ceLqQ6FXjdUbNhm35wBhN3qiKsjxTQ=s48-c-k-c0x00ffffff-no-rj,와...내가 주인공이였음 같은 선택을 하지않앗을까....? ㅠㅠ 한편으론 저약을 가지고싶다...또 다른 한편으로는 무섭다....,와...내가 주인공이였음 같은 선택을 하지않앗을까....? ㅠㅠ 한편으론 저약을 가지고싶다...또 다른 한편으로는 무섭다....,1,20211209,0
144,히히,https://yt3.ggpht.com/ytc/AKedOLRuqRKNclmliH-i2Gt_sbg2a0Dk77ByiDoCUilp=s48-c-k-c0x00ffffff-no-rj,? 진용진님 맞나?,? 진용진님 맞나?,0,20211209,0
148,찻집아저씨,https://yt3.ggpht.com/ytc/AKedOLSAqXY7wMKFNUthotG41bW6yIxmnfqwNBQUUtqbhPw=s48-c-k-c0x00ffffff-no-rj,어! 독립영화 같은데 흡인력이 있다? 괜찮다? 이랬는데 없는 영화라니! 이거 좀만 더 다듬고 하면 좋은거 나오겠는데요?,어! 독립영화 같은데 흡인력이 있다? 괜찮다? 이랬는데 없는 영화라니! 이거 좀만 더 다듬고 하면 좋은거 나오겠는데요?,0,20211209,0
151,wvc wvc,https://yt3.ggpht.com/ytc/AKedOLRPTF_FQ6HC3Sc3m5SDG8ZNXxobFuk___LFTTD3Ng=s48-c-k-c0x00ffffff-no-rj,이 능력이 생긴다면 이 영상의 자막을 작성한 분의 꿈 속으로 들어가 자막 띄어쓰기 좀 잘 써 달라고 부탁할 거예요 ㅎㅎ 콘텐츠가 정말 완벽한테 자막이 딱 하나 흠이네요! 조금만 신경 쓰시면 완벽해질 것 같아요!,이 능력이 생긴다면 이 영상의 자막을 작성한 분의 꿈 속으로 들어가 자막 띄어쓰기 좀 잘 써 달라고 부탁할 거예요 ㅎㅎ 콘텐츠가 정말 완벽한테 자막이 딱 하나 흠이네요! 조금만 신경 쓰시면 완벽해질 것 같아요!,0,20211209,0
152,현효경,https://yt3.ggpht.com/ytc/AKedOLRYGPuI10FM5x0Z_jnn8PJj0Fy7cOz5D0vPiQ=s48-c-k-c0x00ffffff-no-rj,결말포함을 보고 싶어욧!!!!,결말포함을 보고 싶어욧!!!!,0,20211209,0
156,2306김진원,https://yt3.ggpht.com/ytc/AKedOLSGaCRv087I1FEGZHNmi22i5Xpok4TCjJUQC0f6=s48-c-k-c0x00ffffff-no-rj,진용진님 대박 👍 마치 영화 리뷰 보는것 같아요 우와 영화 퀄리티 거의 넷플릭스 급인데요?,진용진님 대박 👍 마치 영화 리뷰 보는것 같아요 우와 영화 퀄리티 거의 넷플릭스 급인데요?,0,20211209,0
157,김종욱,https://yt3.ggpht.com/ytc/AKedOLT_pF2FxBzrX761reTFqzRt6fn7-frwmJrxSQ=s48-c-k-c0x00ffffff-no-rj,야 얘 천재냐? ㅋㅋ 미친 그것이알고싶음 존나 식상하다 싶을때쯤 이런아이디어를 낸다고?,야 얘 천재냐? ㅋㅋ 미친 그것이알고싶음 존나 식상하다 싶을때쯤 이런아이디어를 낸다고?,0,20211209,0
242,또르르,https://yt3.ggpht.com/ytc/AKedOLRZUFMakMrzvL58soaQYh73oEVvZtxHVap6I8me=s48-c-k-c0x00ffffff-no-rj,이런 능력이 있다면 인셉션으로 크게 사업을 해볼 생각입니다. 생각의 바이러스를 심는 거죠ㅎㅎ 근데.. 상대방도 꿈속이니까 마음대로 할수있는거 아닌가?;; 꿈을 공유한거니까ㅎㅎ,이런 능력이 있다면 인셉션으로 크게 사업을 해볼 생각입니다. 생각의 바이러스를 심는 거죠ㅎㅎ 근데.. 상대방도 꿈속이니까 마음대로 할수있는거 아닌가?;; 꿈을 공유한거니까ㅎㅎ,0,20211208,0
539,진아아린,https://yt3.ggpht.com/ytc/AKedOLTFzQ37kp1k0396hJ1EQRbQV9VBiokS8aMWnDke=s48-c-k-c0x00ffffff-no-rj,진용진님은 천재다~!!!<br>직접만드신 노래들을 들었을때부터  느꼈슴,"진용진님은 천재다~!!!
직접만드신 노래들을 들었을때부터  느꼈슴",1,20211208,0
257,Mountainer,https://yt3.ggpht.com/ytc/AKedOLQMokFBGdWpkjZxSlHtpPDi-uC4dC2qk1I5quiSlw=s48-c-k-c0x00ffffff-no-rj,와 개낚였잖아 감독해도되겠다 시나리오 지려서 찾아볼라고했는디...,와 개낚였잖아 감독해도되겠다 시나리오 지려서 찾아볼라고했는디...,0,20211208,0
