,authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,dbscanned
122,지민,https://yt3.ggpht.com/ytc/AKedOLR7C4vgxMREDHi5A7MLCZfO9OgoQXkKhyoALY2xLg=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=_EX71hJsN2c&amp;t=1m42s"">1:42</a> 이 부분에 부자연스럽게 끊겼다가 연결되는 부분이 있는데 혹시 제 핸드폰 문젠가요..?",1:42 이 부분에 부자연스럽게 끊겼다가 연결되는 부분이 있는데 혹시 제 핸드폰 문젠가요..?,1,20211209,-1
892,ᄀᄃᄀ,https://yt3.ggpht.com/ytc/AKedOLRrTOuxuUJ3I5TG25Tgj7FH78Y41bs93vhVok3TnA=s48-c-k-c0x00ffffff-no-rj,금수저들도 백신맞고 안아파도 학교를 안나가는지 궁금합니다,금수저들도 백신맞고 안아파도 학교를 안나가는지 궁금합니다,2,20211208,-1
126,물병자리시대,https://yt3.ggpht.com/ytc/AKedOLTLf2_6dX1lO2Cjg7EmqjASwK_HS996Z9n7lxS8ng=s48-c-k-c0x00ffffff-no-rj,대박ㅋㅋ 머니게임2 만들어주세요. 또 더 지니어스 진용진버전으로만들어주시면안됨 이런컨텐츠 두팔벌려환영,대박ㅋㅋ 머니게임2 만들어주세요. 또 더 지니어스 진용진버전으로만들어주시면안됨 이런컨텐츠 두팔벌려환영,0,20211209,-1
149,아,https://yt3.ggpht.com/fVyn3l9wSIVMms0UhHz9F7JaZS5E6Ip62H5VqE4Ihkk0lmgoBuApZaqd5vbW_h0LQAmaxHDDHA=s48-c-k-c0x00ffffff-no-rj,dark이 사람 정체가 궁금합니다,dark이 사람 정체가 궁금합니다,0,20211209,-1
154,david,https://yt3.ggpht.com/ytc/AKedOLRrV2qAFfq2J3UqdF4fBS69oOxa3fKy6bW38iNRjw=s48-c-k-c0x00ffffff-no-rj,저 진용진님 혹시 없는 영화에 &quot;뇌파 vs 초음파 &quot; 도 리뷰 해주시나요 ?,"저 진용진님 혹시 없는 영화에 ""뇌파 vs 초음파 "" 도 리뷰 해주시나요 ?",1,20211209,-1
159,수은,https://yt3.ggpht.com/kV_Mw0pismrQOt3dypOFfle6ziASWzRV2Sw9_wa1E1c44EkUXKd-0iwLIymztGmhbqz2-xuP=s48-c-k-c0x00ffffff-no-rj,진용진님 리얼다큐 진용진의일기장 해주시면 않될까요 부탁드립니다 🙏,진용진님 리얼다큐 진용진의일기장 해주시면 않될까요 부탁드립니다 🙏,0,20211209,-1
167,우우,https://yt3.ggpht.com/urzhdoiZqNitNEeDw0tmwCYKJKec3p1g-crEJ6-AWdMfT2TKgMUQ9eBUMAIvQTUVvG07ELeJEw=s48-c-k-c0x00ffffff-no-rj,박항서 감독님은 베트남vs한국 축구 친선전을하면 속으로 한국을 응원할까??? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,박항서 감독님은 베트남vs한국 축구 친선전을하면 속으로 한국을 응원할까??? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,20211209,-1
223,true hope,https://yt3.ggpht.com/ytc/AKedOLRVm4l2TJg6XB-iUef9lFUwEILUaYA8kDLOsn1GXA=s48-c-k-c0x00ffffff-no-rj,"와우, 너~~~~~~~~무 마음에 들어요. 이 컨텐츠 오래오래 보고싶습니다👏👏👏💜💜💜","와우, 너~~~~~~~~무 마음에 들어요. 이 컨텐츠 오래오래 보고싶습니다👏👏👏💜💜💜",0,20211209,-1
225,joozul2,https://yt3.ggpht.com/ytc/AKedOLTyY2Slxo7pgNG-4nkKWGu2wazuSaqKv225ABliIA=s48-c-k-c0x00ffffff-no-rj,루시드로 화성갈수있나요?,루시드로 화성갈수있나요?,0,20211209,-1
246,ㅇㅎㄱ렇군,https://yt3.ggpht.com/ytc/AKedOLR1iRL22EAOx09DtV_5tRQW7VgvziPIsftr_qJEsijRgg=s48-c-k-c0x00ffffff-no-rj,"그것을 알려드림 제보 합니다.<br><br>sns에 돌아다니는 키스권, 노예 이용권 같이 기프티콘 모양을 하고있는것들은 어떤 상품의 코드인지 궁금합니다.","그것을 알려드림 제보 합니다.

sns에 돌아다니는 키스권, 노예 이용권 같이 기프티콘 모양을 하고있는것들은 어떤 상품의 코드인지 궁금합니다.",0,20211208,-1
268,Mr.쏭 TV,https://yt3.ggpht.com/ytc/AKedOLSY6ycJTBqFLy2I_rjnKw6sNAbIMo4u3mn_Tg=s48-c-k-c0x00ffffff-no-rj,운전 가르쳐 주시는 유튜버분들이나 생활의 달인에 운전의 달인으로 나오셨던 분들은 에스컬레이드로 여의도  성모병원을 들어갔다 나올 수 있는지 궁금합니다.,운전 가르쳐 주시는 유튜버분들이나 생활의 달인에 운전의 달인으로 나오셨던 분들은 에스컬레이드로 여의도  성모병원을 들어갔다 나올 수 있는지 궁금합니다.,1,20211208,-1
274,이정수,https://yt3.ggpht.com/rHhe-SEiGxBF7Hel0uDHQ_dYz94sm9xbegOgtiomIFyXlD8z7wA2m77JxjewyPrk_iPizv10og=s48-c-k-c0x00ffffff-no-rj,클릭해주셔서감사합니다,클릭해주셔서감사합니다,0,20211208,-1
298,지식채널 사이리우스 ,https://yt3.ggpht.com/z7ZXg_jOGsQcZd_WRiH1PIDnjz00m-5r6Vq7w91YBnK7oI_u0HuLOMJsYEBqVRGDPZp8TK9_Lw=s48-c-k-c0x00ffffff-no-rj,이런 아이디어는 어디서 나오시는건지 ㄷㄷ;,이런 아이디어는 어디서 나오시는건지 ㄷㄷ;,0,20211208,-1
317,이누가영,https://yt3.ggpht.com/ytc/AKedOLQgFqNFnGPKzDReAJ3R8HJDAtyoLyUg3cTv4UAZ=s48-c-k-c0x00ffffff-no-rj,근데 왜 아빠가 다짜고짜 꿈에서 딸에게 싸다구 갈기는거지?,근데 왜 아빠가 다짜고짜 꿈에서 딸에게 싸다구 갈기는거지?,0,20211208,-1
337,Sean Mc,https://yt3.ggpht.com/ytc/AKedOLS-JkS_feZXypHhczJOKUxE3CMCLC_vwaKux-crfSToTVTST9-FUY3kCVSeFEZ0=s48-c-k-c0x00ffffff-no-rj,예고편 잘봤습니다 <br>그래서 영화관에서 언제 개봉해요?,"예고편 잘봤습니다 
그래서 영화관에서 언제 개봉해요?",1,20211208,-1
138,태정태세비욘세,https://yt3.ggpht.com/ytc/AKedOLSSALHue4syoTpQOHtEXbQNo2HsPd-oRCpKc7mQAA=s48-c-k-c0x00ffffff-no-rj,주제추천: 맞춤법 훈수 두는 사람들은 본인들은 모든 맞춤법을 알고 있을까?,주제추천: 맞춤법 훈수 두는 사람들은 본인들은 모든 맞춤법을 알고 있을까?,1,20211209,-1
927,나,https://yt3.ggpht.com/ojFg-H_6Mu4jN4oyC9mTmuaThHp0YaTi_ExZO6h2Mo4DvRL4d3nwgAu-onP47aAgB07-uNGCYA=s48-c-k-c0x00ffffff-no-rj,주제 추천 : 중성은 남자화장실에 갈까 여자화장실에 갈까,주제 추천 : 중성은 남자화장실에 갈까 여자화장실에 갈까,5,20211208,-1
